action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,5237819,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oncc1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683088,,CHEMBL1683088,,0,http://www.openphacts.org/units/Nanomolar,1334227,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237820,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nc(C)c(S(=O)(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)s1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683089,,CHEMBL1683089,,0,http://www.openphacts.org/units/Nanomolar,1334228,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237821,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccnc1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683090,,CHEMBL1683090,,0,http://www.openphacts.org/units/Nanomolar,1334229,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237822,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683091,,CHEMBL1683091,,0,http://www.openphacts.org/units/Nanomolar,1334230,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237823,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CCN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683092,,CHEMBL1683092,,0,http://www.openphacts.org/units/Nanomolar,1334231,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237824,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1S(=O)(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683093,,CHEMBL1683093,,0,http://www.openphacts.org/units/Nanomolar,1334232,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237825,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1S(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683094,,CHEMBL1683094,,0,http://www.openphacts.org/units/Nanomolar,1334233,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237826,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CCN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(C)(=O)=O,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683095,,CHEMBL1683095,,0,http://www.openphacts.org/units/Nanomolar,1334234,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237827,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683096,,CHEMBL1683096,,0,http://www.openphacts.org/units/Nanomolar,1334235,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237828,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683097,,CHEMBL1683097,,0,http://www.openphacts.org/units/Nanomolar,1334236,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237829,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683098,,CHEMBL1683098,,0,http://www.openphacts.org/units/Nanomolar,1334237,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237830,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(C)[C@H]1CC[C@@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683099,,CHEMBL1683099,,0,http://www.openphacts.org/units/Nanomolar,1334238,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237831,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683100,,CHEMBL1683100,,0,http://www.openphacts.org/units/Nanomolar,1334239,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237832,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683101,,CHEMBL1683101,,0,http://www.openphacts.org/units/Nanomolar,1334240,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237833,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683102,,CHEMBL1683102,,0,http://www.openphacts.org/units/Nanomolar,1334241,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237834,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)CCC(=O)O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683103,,CHEMBL1683103,,0,http://www.openphacts.org/units/Nanomolar,1334242,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237835,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cccnc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683104,,CHEMBL1683104,,0,http://www.openphacts.org/units/Nanomolar,1334243,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237836,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683105,,CHEMBL1683105,,0,http://www.openphacts.org/units/Nanomolar,1334244,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237837,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683106,,CHEMBL1683106,,0,http://www.openphacts.org/units/Nanomolar,1334245,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237838,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683107,,CHEMBL1683107,,0,http://www.openphacts.org/units/Nanomolar,1334246,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237839,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683108,,CHEMBL1683108,,0,http://www.openphacts.org/units/Nanomolar,1334247,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237840,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1ccc(C(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)n1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683109,,CHEMBL1683109,,0,http://www.openphacts.org/units/Nanomolar,1334248,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5237841,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(C)=O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683110,,CHEMBL1683110,,0,http://www.openphacts.org/units/Nanomolar,1334249,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238561,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683111,,CHEMBL1683111,,0,http://www.openphacts.org/units/Nanomolar,1334250,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238562,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683112,,CHEMBL1683112,,0,http://www.openphacts.org/units/Nanomolar,1334251,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238563,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCC(F)(F)C2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683113,,CHEMBL1683113,,0,http://www.openphacts.org/units/Nanomolar,1334252,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238564,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC(F)(F)C2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683114,,CHEMBL1683114,,0,http://www.openphacts.org/units/Nanomolar,1334253,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238565,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683115,,CHEMBL1683115,,0,http://www.openphacts.org/units/Nanomolar,1334254,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238566,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1681802,,CHEMBL1681802,,0,http://www.openphacts.org/units/Nanomolar,1334255,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238567,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCCCC2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683116,,CHEMBL1683116,,0,http://www.openphacts.org/units/Nanomolar,1334256,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238568,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCCCC2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683117,,CHEMBL1683117,,0,http://www.openphacts.org/units/Nanomolar,1334257,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238569,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)C1CCCN([C@H]2CC[C@@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683118,,CHEMBL1683118,,0,http://www.openphacts.org/units/Nanomolar,1334258,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238570,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)C1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683119,,CHEMBL1683119,,0,http://www.openphacts.org/units/Nanomolar,1334259,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238571,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)[C@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683120,,CHEMBL1683120,,0,http://www.openphacts.org/units/Nanomolar,1334260,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238572,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683121,,CHEMBL1683121,,0,http://www.openphacts.org/units/Nanomolar,1334261,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238573,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)O[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683122,,CHEMBL1683122,,0,http://www.openphacts.org/units/Nanomolar,1334262,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238574,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC[C@@H](O)C2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683123,,CHEMBL1683123,,0,http://www.openphacts.org/units/Nanomolar,1334263,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238575,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](NCCCC(F)(F)F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683124,,CHEMBL1683124,,0,http://www.openphacts.org/units/Nanomolar,1334264,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238576,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1ccc(C#N)cc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683125,,CHEMBL1683125,,0,http://www.openphacts.org/units/Nanomolar,1334265,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238577,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cccc(C#N)c1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683126,,CHEMBL1683126,,0,http://www.openphacts.org/units/Nanomolar,1334266,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238578,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683127,,CHEMBL1683127,,0,http://www.openphacts.org/units/Nanomolar,1334267,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238579,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N(CCCC(F)(F)F)Cc2ccccc2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683128,,CHEMBL1683128,,0,http://www.openphacts.org/units/Nanomolar,1334268,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238580,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCC([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683129,,CHEMBL1683129,,0,http://www.openphacts.org/units/Nanomolar,1334269,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238581,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCC([C@H](N)Cc2cc(F)ccc2F)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683130,,CHEMBL1683130,,0,http://www.openphacts.org/units/Nanomolar,1334270,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238582,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccccn2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683131,,CHEMBL1683131,,0,http://www.openphacts.org/units/Nanomolar,1334271,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238583,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cccnc2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683132,,CHEMBL1683132,,0,http://www.openphacts.org/units/Nanomolar,1334272,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238584,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccncc2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683133,,CHEMBL1683133,,0,http://www.openphacts.org/units/Nanomolar,1334273,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238585,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683134,,CHEMBL1683134,,0,http://www.openphacts.org/units/Nanomolar,1334274,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238586,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c(C)n1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683135,,CHEMBL1683135,,0,http://www.openphacts.org/units/Nanomolar,1334275,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238587,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccc(F)nc2)CC1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683136,,CHEMBL1683136,,0,http://www.openphacts.org/units/Nanomolar,1334276,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
,,5238588,[],CHEMBL1687450,Inhibition of FAP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,,,CHEMBL1681733,Bioorg Med Chem Lett,2011.0,,CHEMBL1683137,,CHEMBL1683137,,0,http://www.openphacts.org/units/Nanomolar,1334277,>,1,1,>,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,35.0
